66 0 1 20 0 1 1 1 0.2 0.2273 0.47 0.1045 52
67 0 1 21 0 1 1 1 0.18 0.197 0.64 0.1343 52
68 0 1 22 0 1 1 1 0.14 0.1515 0.69 0.1343 20
69 0 1 23 0 1 1 1 0.18 0.2121 0.55 0.1045 12
70 0 1 0 0 2 1 1 0.16 0.1818 0.55 0.1045 5
71 0 1 1 0 2 1 1 0.16 0.1818 0.59 0.1045 2
72 0 1 2 0 2 1 1 0.14 0.1515 0.63 0.1343 1
73 0 1 4 0 2 1 1 0.14 0.1818 0.63 0.0896 2
74 0 1 5 0 2 1 1 0.12 0.1515 0.68 0.1045 4
75 0 1 6 0 2 1 1 0.12 0.1515 0.74 0.1045 36
76 0 1 7 0 2 1 1 0.12 0.1515 0.74 0.1343 94
77 0 1 8 0 2 1 1 0.14 0.1515 0.69 0.1642 179
78 0 1 9 0 2 1 1 0.16 0.1515 0.64 0.2239 100
79 0 1 10 0 2 1 2 0.16 0.1364 0.69 0.3284 42
80 0 1 11 0 2 1 1 0.22 0.2121 0.51 0.2985 57
81 0 1 12 0 2 1 1 0.22 0.2273 0.51 0.1642 78
82 0 1 13 0 2 1 1 0.24 0.2273 0.56 0.194 97
83 0 1 14 0 2 1 1 0.26 0.2576 0.52 0.2239 63
84 0 1 15 0 2 1 1 0.28 0.2727 0.52 0.2537 65
85 0 1 16 0 2 1 1 0.3 0.2879 0.49 0.2537 83
86 0 1 17 0 2 1 1 0.28 0.2727 0.48 0.2239 212
87 0 1 18 0 2 1 1 0.26 0.2576 0.48 0.194 182
88 0 1 19 0 2 1 1 0.24 0.2576 0.48 0.1045 112
89 0 1 20 0 2 1 1 0.24 0.2576 0.48 0.1045 54
90 0 1 21 0 2 1 1 0.22 0.2727 0.64 0 48
91 0 1 22 0 2 1 1 0.22 0.2576 0.64 0.0896 35
92 0 1 23 0 2 1 1 0.2 0.2273 0.69 0.0896 11
93 0 1 0 0 3 1 1 0.2 0.2576 0.64 0 6
94 0 1 1 0 3 1 1 0.16 0.197 0.74 0.0896 6
95 0 1 2 0 3 1 1 0.16 0.197 0.74 0.0896 2
96 0 1 4 0 3 1 1 0.24 0.2273 0.48 0.2239 2
97 0 1 5 0 3 1 1 0.22 0.2273 0.47 0.1642 3
98 0 1 6 0 3 1 1 0.2 0.197 0.47 0.2239 33
99 0 1 7 0 3 1 1 0.18 0.1818 0.43 0.194 88
100 0 1 8 0 3 1 1 0.2 0.1818 0.4 0.2985 195
101 0 1 9 0 3 1 1 0.22 0.197 0.37 0.3284 115
102 0 1 10 0 3 1 1 0.22 0.197 0.37 0.3284 57
103 0 1 11 0 3 1 1 0.26 0.2273 0.33 0.3284 46
104 0 1 12 0 3 1 1 0.26 0.2273 0.33 0.3284 79
105 0 1 13 0 3 1 1 0.28 0.2576 0.3 0.2985 71
106 0 1 14 0 3 1 1 0.3 0.2879 0.28 0.194 62
107 0 1 15 0 3 1 1 0.3 0.2879 0.28 0.194 62
108 0 1 16 0 3 1 1 0.3 0.3182 0.28 0.0896 89
109 0 1 17 0 3 1 1 0.24 0.2273 0.38 0.194 190
110 0 1 18 0 3 1 1 0.24 0.2424 0.38 0.1343 169
111 0 1 19 0 3 1 1 0.24 0.2576 0.38 0.1045 132
112 0 1 20 0 3 1 1 0.22 0.2273 0.47 0.1642 89
113 0 1 21 0 3 1 1 0.2 0.197 0.51 0.194 43
114 0 1 22 0 3 1 1 0.18 0.197 0.55 0.1343 42
115 0 1 23 0 3 1 1 0.2 0.2576 0.47 0 19
116 0 1 0 0 4 1 1 0.18 0.2424 0.55 0 11
117 0 1 1 0 4 1 1 0.16 0.2273 0.64 0 4
118 0 1 2 0 4 1 1 0.16 0.2273 0.64 0 2
119 0 1 4 0 4 1 2 0.16 0.197 0.64 0.0896 1
120 0 1 5 0 4 1 2 0.14 0.1818 0.69 0.0896 4
121 0 1 6 0 4 1 2 0.14 0.1667 0.63 0.1045 36
122 0 1 7 0 4 1 2 0.16 0.2273 0.59 0 95
123 0 1 8 0 4 1 1 0.16 0.2273 0.59 0 219
124 0 1 9 0 4 1 2 0.18 0.2424 0.51 0 122
125 0 1 10 0 4 1 1 0.2 0.2576 0.47 0 45
126 0 1 11 0 4 1 1 0.22 0.2576 0.44 0.0896 59
127 0 1 12 0 4 1 1 0.26 0.2879 0.35 0 84
128 0 1 13 0 4 1 1 0.26 0.2727 0.35 0.1045 67
129 0 1 14 0 4 1 1 0.28 0.2727 0.36 0.1642 70
130 0 1 15 0 4 1 1 0.28 0.2727 0.36 0 62
131 0 1 16 0 4 1 1 0.26 0.2576 0.38 0.1642 86
132 0 1 17 0 4 1 1 0.22 0.2273 0.51 0.1642 172
133 0 1 18 0 4 1 1 0.22 0.2273 0.51 0.1343 163
134 0 1 19 0 4 1 1 0.22 0.2576 0.55 0.0896 112
135 0 1 20 0 4 1 1 0.2 0.2121 0.51 0.1642 69
136 0 1 21 0 4 1 2 0.22 0.2121 0.55 0.2239 48
137 0 1 22 0 4 1 2 0.22 0.2121 0.51 0.2836 52
138 0 1 23 0 4 1 2 0.2 0.197 0.59 0.194 23
139 0 1 0 0 5 1 2 0.2 0.197 0.64 0.194 17
140 0 1 1 0 5 1 2 0.2 0.197 0.69 0.2239 7
141 0 1 2 0 5 1 2 0.2 0.197 0.69 0.2239 1
142 0 1 4 0 5 1 2 0.2 0.2121 0.69 0.1343 1
143 0 1 5 0 5 1 3 0.22 0.2727 0.55 0 5
144 0 1 6 0 5 1 2 0.2 0.2576 0.69 0 34
145 0 1 7 0 5 1 1 0.2 0.2121 0.69 0.1343 84
146 0 1 8 0 5 1 1 0.2 0.197 0.51 0.2537 210
147 0 1 9 0 5 1 1 0.2 0.1818 0.47 0.2985 134
148 0 1 10 0 5 1 1 0.22 0.197 0.37 0.3284 63
149 0 1 11 0 5 1 2 0.2 0.197 0.4 0.2239 67
150 0 1 12 0 5 1 2 0.2 0.197 0.37 0.2537 59
151 0 1 13 0 5 1 2 0.2 0.1818 0.37 0.2836 73
152 0 1 14 0 5 1 2 0.2 0.197 0.4 0.2537 50
153 0 1 15 0 5 1 2 0.2 0.2121 0.37 0.1642 72
154 0 1 16 0 5 1 2 0.2 0.2121 0.37 0.1642 87
155 0 1 17 0 5 1 2 0.2 0.2576 0.37 0 187
156 0 1 18 0 5 1 1 0.2 0.2273 0.4 0.0896 123
157 0 1 19 0 5 1 1 0.16 0.197 0.55 0.0896 95
158 0 1 20 0 5 1 1 0.18 0.2121 0.47 0.1045 51
159 0 1 21 0 5 1 1 0.18 0.197 0.47 0.1343 39
160 0 1 22 0 5 1 2 0.18 0.197 0.43 0.1642 36
161 0 1 23 0 5 1 2 0.18 0.197 0.51 0.1642 15
162 0 1 0 0 6 0 2 0.18 0.197 0.51 0.1642 25
163 0 1 1 0 6 0 2 0.18 0.2121 0.55 0.0896 16
164 0 1 2 0 6 0 2 0.18 0.2424 0.55 0 16
165 0 1 3 0 6 0 3 0.18 0.197 0.55 0.1642 7
166 0 1 4 0 6 0 3 0.18 0.197 0.55 0.1642 1
167 0 1 5 0 6 0 2 0.16 0.1667 0.74 0.1642 5
168 0 1 6 0 6 0 2 0.16 0.1667 0.74 0.1642 2
169 0 1 7 0 6 0 2 0.16 0.1818 0.74 0.1045 9
170 0 1 8 0 6 0 3 0.16 0.1818 0.93 0.1045 15
171 0 1 9 0 6 0 3 0.16 0.1818 0.93 0.1045 20
172 0 1 10 0 6 0 2 0.18 0.197 0.8 0.1642 61
173 0 1 11 0 6 0 2 0.2 0.1818 0.69 0.3881 62
174 0 1 12 0 6 0 2 0.2 0.1818 0.59 0.3582 98
175 0 1 13 0 6 0 1 0.2 0.1818 0.44 0.3284 102
176 0 1 14 0 6 0 1 0.2 0.1667 0.32 0.4925 95
177 0 1 15 0 6 0 1 0.2 0.1667 0.32 0.4478 74
178 0 1 16 0 6 0 1 0.18 0.1364 0.29 0.4478 76
179 0 1 17 0 6 0 1 0.16 0.1212 0.37 0.5522 69
180 0 1 18 0 6 0 1 0.14 0.1212 0.39 0.2985 55
181 0 1 19 0 6 0 1 0.14 0.1212 0.36 0.2537 30
182 0 1 20 0 6 0 1 0.12 0.1212 0.36 0.2537 28
183 0 1 21 0 6 0 1 0.12 0.1061 0.39 0.3582 37
184 0 1 22 0 6 0 1 0.12 0.1061 0.36 0.3881 34
185 0 1 23 0 6 0 1 0.1 0.0606 0.39 0.4478 22
186 0 1 0 0 0 0 1 0.1 0.0758 0.42 0.3881 25
187 0 1 1 0 0 0 1 0.1 0.0606 0.42 0.4627 12
188 0 1 2 0 0 0 1 0.1 0.0606 0.46 0.4627 11
189 0 1 3 0 0 0 1 0.1 0.0758 0.46 0.4179 4
190 0 1 4 0 0 0 1 0.08 0.0909 0.53 0.194 1
191 0 1 5 0 0 0 1 0.08 0.0909 0.53 0.194 1
192 0 1 6 0 0 0 1 0.1 0.0909 0.49 0.2836 1
193 0 1 7 0 0 0 1 0.08 0.0909 0.53 0.194 6
194 0 1 8 0 0 0 1 0.1 0.0909 0.49 0.2836 10
195 0 1 9 0 0 0 1 0.12 0.0758 0.46 0.5224 19
196 0 1 10 0 0 0 1 0.14 0.1061 0.43 0.3881 49
197 0 1 11 0 0 0 1 0.16 0.1212 0.4 0.5224 49
198 0 1 12 0 0 0 1 0.18 0.1364 0.37 0.4478 83
199 0 1 13 0 0 0 1 0.2 0.1667 0.34 0.4478 75
200 0 1 14 0 0 0 1 0.22 0.1818 0.32 0.4627 72
201 0 1 15 0 0 0 1 0.22 0.197 0.35 0.3582 82
202 0 1 16 0 0 0 1 0.2 0.1667 0.34 0.4478 92
203 0 1 17 0 0 0 1 0.18 0.1515 0.37 0.3881 62
204 0 1 18 0 0 0 1 0.16 0.1364 0.4 0.3284 48
205 0 1 19 0 0 0 1 0.16 0.1364 0.43 0.3284 41
206 0 1 20 0 0 0 1 0.14 0.1212 0.46 0.2537 38
207 0 1 21 0 0 0 1 0.14 0.1061 0.46 0.4179 20
208 0 1 22 0 0 0 1 0.14 0.1212 0.46 0.2985 15
209 0 1 23 0 0 0 1 0.12 0.1364 0.5 0.194 6
210 0 1 0 0 1 1 1 0.12 0.1212 0.5 0.2836 5
211 0 1 1 0 1 1 1 0.12 0.1212 0.5 0.2836 1
212 0 1 2 0 1 1 1 0.12 0.1212 0.5 0.2239 3
213 0 1 3 0 1 1 1 0.12 0.1212 0.5 0.2239 1
214 0 1 4 0 1 1 1 0.1 0.1212 0.54 0.1343 3
215 0 1 5 0 1 1 1 0.1 0.1061 0.54 0.2537 3
216 0 1 6 0 1 1 1 0.12 0.1212 0.5 0.2836 31
217 0 1 7 0 1 1 1 0.12 0.1212 0.5 0.2239 77
218 0 1 8 0 1 1 2 0.12 0.1212 0.5 0.2836 188
219 0 1 9 0 1 1 2 0.14 0.1212 0.5 0.2537 94
220 0 1 10 0 1 1 2 0.14 0.1212 0.5 0.2985 31
221 0 1 11 0 1 1 2 0.16 0.1364 0.47 0.2836 30
222 0 1 12 0 1 1 2 0.2 0.1818 0.4 0.2836 52
223 0 1 13 0 1 1 2 0.2 0.1818 0.4 0.2836 54
224 0 1 14 0 1 1 2 0.2 0.197 0.4 0.2239 47
225 0 1 15 0 1 1 2 0.2 0.197 0.4 0.2239 45
226 0 1 16 0 1 1 1 0.2 0.2121 0.4 0.1343 74
227 0 1 17 0 1 1 1 0.2 0.2273 0.4 0.1045 178
228 0 1 18 0 1 1 1 0.2 0.197 0.4 0.2239 155
229 0 1 19 0 1 1 1 0.16 0.1667 0.47 0.1642 95
230 0 1 20 0 1 1 1 0.16 0.1667 0.5 0.1642 74
231 0 1 21 0 1 1 1 0.14 0.1364 0.59 0.194 38
232 0 1 22 0 1 1 1 0.14 0.1515 0.59 0.1642 24
233 0 1 23 0 1 1 1 0.14 0.1515 0.59 0.1642 18
234 0 1 0 0 2 1 1 0.14 0.1667 0.59 0.1045 12
235 0 1 1 0 2 1 1 0.14 0.1515 0.59 0.1642 3
236 0 1 2 0 2 1 2 0.16 0.1515 0.55 0.194 3
237 0 1 5 0 2 1 2 0.16 0.1818 0.55 0.1343 6
238 0 1 6 0 2 1 2 0.16 0.1818 0.55 0.1343 27
239 0 1 7 0 2 1 2 0.16 0.2273 0.55 0 99
240 0 1 8 0 2 1 2 0.18 0.2121 0.51 0.0896 217
241 0 1 9 0 2 1 2 0.18 0.197 0.51 0.1642 130
242 0 1 10 0 2 1 2 0.2 0.2121 0.51 0.1642 54
243 0 1 11 0 2 1 2 0.2 0.2121 0.47 0.1343 35
244 0 1 12 0 2 1 2 0.2 0.2273 0.51 0.1045 57
245 0 1 13 0 2 1 2 0.2 0.2273 0.59 0.0896 52
246 0 1 14 0 2 1 2 0.2 0.2273 0.59 0.0896 63
247 0 1 15 0 2 1 2 0.16 0.197 0.8 0.0896 47
248 0 1 16 0 2 1 2 0.16 0.1515 0.86 0.2239 76
249 0 1 17 0 2 1 2 0.16 0.1515 0.86 0.2239 136
250 0 1 18 0 2 1 3 0.16 0.1818 0.93 0.1045 95
251 0 1 19 0 2 1 3 0.16 0.2273 0.93 0 51
252 0 1 20 0 2 1 3 0.16 0.1515 0.93 0.194 32
253 0 1 21 0 2 1 3 0.16 0.197 0.86 0.0896 20
254 0 1 22 0 2 1 3 0.16 0.1818 0.93 0.1045 29
255 0 1 23 0 2 1 3 0.16 0.197 0.93 0.0896 19
256 0 1 0 0 3 1 2 0.16 0.197 0.86 0.0896 7
257 0 1 1 0 3 1 2 0.16 0.1818 0.86 0.1045 6
258 0 1 2 0 3 1 1 0.14 0.1515 0.86 0.1343 1
259 0 1 5 0 3 1 1 0.14 0.1515 0.86 0.1642 5
260 0 1 6 0 3 1 1 0.12 0.1515 0.93 0.1343 16
261 0 1 7 0 3 1 1 0.14 0.1515 0.69 0.1343 54
262 0 1 8 0 3 1 1 0.16 0.1667 0.59 0.1642 128
263 0 1 9 0 3 1 1 0.16 0.1364 0.59 0.3284 81
264 0 1 10 0 3 1 1 0.18 0.1818 0.55 0.2239 39
265 0 1 11 0 3 1 1 0.2 0.1818 0.51 0.3881 35
266 0 1 12 0 3 1 1 0.2 0.1515 0.47 0.5821 55
267 0 1 13 0 3 1 1 0.22 0.197 0.44 0.3582 49
268 0 1 14 0 3 1 1 0.2 0.1818 0.47 0.3284 44
269 0 1 15 0 3 1 1 0.2 0.1667 0.47 0.4179 49
270 0 1 16 0 3 1 1 0.22 0.197 0.44 0.3284 68
271 0 1 17 0 3 1 1 0.2 0.1818 0.47 0.3582 139
272 0 1 18 0 3 1 1 0.2 0.1515 0.47 0.5224 137
273 0 1 19 0 3 1 1 0.18 0.1515 0.47 0.4179 83
274 0 1 20 0 3 1 1 0.16 0.1364 0.5 0.3284 56
275 0 1 21 0 3 1 1 0.16 0.1364 0.55 0.3284 57
276 0 1 22 0 3 1 1 0.16 0.1212 0.55 0.4478 33
277 0 1 23 0 3 1 1 0.14 0.1061 0.59 0.4179 20
278 0 1 0 0 4 1 1 0.14 0.1212 0.59 0.2836 7
279 0 1 1 0 4 1 1 0.14 0.1212 0.5 0.2836 2
280 0 1 2 0 4 1 1 0.14 0.1212 0.5 0.3582 2
281 0 1 3 0 4 1 1 0.14 0.1212 0.5 0.3284 3
282 0 1 4 0 4 1 1 0.14 0.1212 0.5 0.2537 4
283 0 1 5 0 4 1 1 0.14 0.1212 0.5 0.2985 3
284 0 1 6 0 4 1 1 0.12 0.1515 0.54 0.1343 28
285 0 1 7 0 4 1 1 0.12 0.1515 0.54 0.1343 72
286 0 1 8 0 4 1 1 0.14 0.1364 0.5 0.194 202
287 0 1 9 0 4 1 1 0.14 0.1212 0.5 0.3284 139
288 0 1 10 0 4 1 2 0.16 0.1364 0.5 0.3582 38
289 0 1 11 0 4 1 2 0.2 0.1667 0.44 0.4478 37
290 0 1 12 0 4 1 1 0.2 0.1667 0.44 0.4179 52
291 0 1 13 0 4 1 1 0.22 0.197 0.41 0.4478 83
292 0 1 14 0 4 1 1 0.22 0.197 0.41 0.3881 42
293 0 1 15 0 4 1 1 0.24 0.2121 0.38 0.2985 60
294 0 1 16 0 4 1 1 0.24 0.2121 0.38 0.3582 78
295 0 1 17 0 4 1 1 0.2 0.1818 0.4 0.2836 162
296 0 1 18 0 4 1 1 0.2 0.1818 0.4 0.3284 144
297 0 1 19 0 4 1 1 0.16 0.1515 0.47 0.2537 99
298 0 1 20 0 4 1 1 0.16 0.1515 0.47 0.2239 64
299 0 1 21 0 4 1 1 0.14 0.1212 0.46 0.2985 40
300 0 1 22 0 4 1 1 0.14 0.1212 0.46 0.3284 30
301 0 1 23 0 4 1 1 0.12 0.1364 0.5 0.194 15
302 0 1 0 0 5 1 1 0.12 0.1364 0.5 0.194 14
303 0 1 1 0 5 1 1 0.1 0.1212 0.54 0.1642 5
304 0 1 2 0 5 1 1 0.1 0.1212 0.54 0.1343 1
305 0 1 3 0 5 1 1 0.1 0.1364 0.54 0.1045 1
306 0 1 5 0 5 1 1 0.1 0.1364 0.54 0.0896 8
307 0 1 6 0 5 1 1 0.1 0.1818 0.54 0 17
308 0 1 7 0 5 1 1 0.1 0.1212 0.74 0.1642 70
309 0 1 8 0 5 1 1 0.12 0.1667 0.68 0 158
310 0 1 9 0 5 1 1 0.14 0.1515 0.69 0.1343 117
311 0 1 10 0 5 1 1 0.18 0.1818 0.55 0.194 44
312 0 1 11 0 5 1 1 0.18 0.1667 0.51 0.2836 53
313 0 1 12 0 5 1 1 0.2 0.197 0.44 0.2537 61
314 0 1 13 0 5 1 1 0.22 0.197 0.37 0.3881 77
315 0 1 14 0 5 1 1 0.22 0.2121 0.41 0.2836 64
316 0 1 15 0 5 1 1 0.24 0.2424 0.38 0.1642 68
317 0 1 16 0 5 1 1 0.22 0.2424 0.41 0.1045 90
318 0 1 17 0 5 1 1 0.22 0.2273 0.41 0.1642 159
319 0 1 18 0 5 1 1 0.2 0.2576 0.47 0 139
320 0 1 19 0 5 1 1 0.16 0.197 0.59 0.0896 92
321 0 1 20 0 5 1 1 0.18 0.2424 0.59 0 68
322 0 1 21 0 5 1 1 0.16 0.2273 0.69 0 52
323 0 1 22 0 5 1 2 0.16 0.2273 0.69 0 36
324 0 1 23 0 5 1 2 0.18 0.2424 0.55 0 27
325 0 1 0 0 6 0 1 0.18 0.2424 0.55 0 28
326 0 1 1 0 6 0 2 0.16 0.197 0.59 0.0896 20
327 0 1 2 0 6 0 2 0.16 0.197 0.59 0.0896 12
328 0 1 3 0 6 0 2 0.16 0.2273 0.59 0 8
329 0 1 4 0 6 0 2 0.16 0.2273 0.59 0 5
330 0 1 5 0 6 0 1 0.16 0.2273 0.59 0 1
331 0 1 6 0 6 0 1 0.14 0.1667 0.63 0.1045 3
332 0 1 7 0 6 0 1 0.14 0.2121 0.63 0 10
333 0 1 8 0 6 0 1 0.14 0.1515 0.63 0.1343 23
334 0 1 9 0 6 0 1 0.16 0.1818 0.64 0.1343 33
335 0 1 10 0 6 0 1 0.18 0.197 0.59 0.1642 59
336 0 1 11 0 6 0 1 0.2 0.197 0.55 0.2239 72
337 0 1 12 0 6 0 1 0.24 0.2273 0.48 0.2239 89
338 0 1 13 0 6 0 1 0.28 0.2576 0.38 0.2985 101
339 0 1 14 0 6 0 1 0.3 0.2879 0.39 0.2836 118
340 0 1 15 0 6 0 2 0.32 0.3182 0.36 0.194 129
341 0 1 16 0 6 0 2 0.34 0.3333 0.34 0.194 128
342 0 1 17 0 6 0 2 0.32 0.303 0.36 0.2836 83
343 0 1 18 0 6 0 2 0.3 0.2879 0.45 0.2537 84
344 0 1 19 0 6 0 2 0.32 0.303 0.39 0.2537 74
345 0 1 20 0 6 0 2 0.32 0.303 0.39 0.2537 41
346 0 1 21 0 6 0 2 0.32 0.303 0.39 0.2239 57
347 0 1 22 0 6 0 2 0.3 0.3182 0.42 0.1045 26
348 0 1 23 0 6 0 1 0.3 0.2879 0.45 0.2836 44
349 0 1 0 0 0 0 1 0.26 0.303 0.56 0 39
350 0 1 1 0 0 0 1 0.26 0.2727 0.56 0.1343 23
351 0 1 2 0 0 0 1 0.26 0.2879 0.56 0.0896 16
352 0 1 3 0 0 0 1 0.22 0.2727 0.69 0 15
353 0 1 4 0 0 0 1 0.26 0.2576 0.56 0.1642 1
354 0 1 5 0 0 0 2 0.26 0.2576 0.56 0.1642 2
355 0 1 6 0 0 0 2 0.26 0.2576 0.56 0.1642 1
356 0 1 7 0 0 0 2 0.24 0.2121 0.56 0.2985 3
357 0 1 8 0 0 0 1 0.22 0.2121 0.55 0.2836 18
358 0 1 9 0 0 0 1 0.22 0.2121 0.51 0.2537 32
359 0 1 10 0 0 0 1 0.22 0.2121 0.51 0.2836 79
360 0 1 11 0 0 0 1 0.24 0.2273 0.44 0.2537 93
361 0 1 12 0 0 0 1 0.24 0.2121 0.41 0.2836 104
362 0 1 13 0 0 0 1 0.26 0.2273 0.35 0.2985 118
363 0 1 14 0 0 0 1 0.28 0.2727 0.36 0.2537 91
364 0 1 15 0 0 0 1 0.26 0.2424 0.38 0.2537 113
365 0 1 16 0 0 0 1 0.24 0.2273 0.38 0.2239 99
366 0 1 17 0 0 0 1 0.22 0.2121 0.37 0.2537 105
367 0 1 18 0 0 0 1 0.2 0.2121 0.4 0.1642 67
368 0 1 19 0 0 0 1 0.18 0.197 0.47 0.1343 61
369 0 1 20 0 0 0 1 0.18 0.197 0.47 0.1642 57
370 0 1 21 0 0 0 1 0.18 0.197 0.51 0.1642 28
371 0 1 22 0 0 0 2 0.2 0.2121 0.49 0.1343 21
372 0 1 23 0 0 0 2 0.2 0.2273 0.4 0.1045 18
373 0 1 0 1 1 0 2 0.2 0.197 0.47 0.2239 17
374 0 1 1 1 1 0 2 0.2 0.197 0.44 0.194 16
375 0 1 2 1 1 0 2 0.18 0.1667 0.43 0.2537 8
376 0 1 3 1 1 0 2 0.18 0.1818 0.43 0.194 2
377 0 1 4 1 1 0 2 0.18 0.197 0.43 0.1343 3
378 0 1 5 1 1 0 2 0.18 0.197 0.43 0.1642 1
379 0 1 6 1 1 0 2 0.18 0.1818 0.43 0.194 5
380 0 1 7 1 1 0 2 0.16 0.1818 0.5 0.1343 13
381 0 1 8 1 1 0 2 0.16 0.1515 0.47 0.2239 33
382 0 1 9 1 1 0 2 0.16 0.1515 0.47 0.2239 47
383 0 1 10 1 1 0 2 0.16 0.1515 0.5 0.2537 57
384 0 1 11 1 1 0 2 0.16 0.1515 0.55 0.194 64
385 0 1 12 1 1 0 2 0.18 0.197 0.47 0.1343 80
386 0 1 13 1 1 0 2 0.18 0.197 0.47 0.1343 93
387 0 1 14 1 1 0 2 0.18 0.2121 0.43 0.1045 86
388 0 1 15 1 1 0 2 0.2 0.2121 0.47 0.1642 93
389 0 1 16 1 1 0 2 0.2 0.2121 0.47 0.1642 82
390 0 1 17 1 1 0 1 0.2 0.197 0.51 0.194 71
391 0 1 18 1 1 0 2 0.18 0.1667 0.55 0.2537 92
392 0 1 19 1 1 0 3 0.18 0.1818 0.59 0.194 60
393 0 1 20 1 1 0 3 0.16 0.1515 0.8 0.194 33
394 0 1 21 1 1 0 3 0.16 0.1515 0.8 0.194 27
395 0 1 22 1 1 0 3 0.14 0.1212 0.93 0.2537 13
